Date,VDEV.L.Open,VDEV.L.High,VDEV.L.Low,VDEV.L.Close,VDEV.L.Volume,VDEV.L.Adjusted
2018-02-21,62.74599838256836,63.12200164794922,62.74599838256836,63.16999816894531,564,54.66046142578125
2018-02-22,62.529998779296875,62.95000076293945,62.529998779296875,63.11000061035156,10475,54.608558654785156
2018-02-23,63.11000061035156,63.11000061035156,63.11000061035156,63.11000061035156,0,54.608558654785156
2018-02-26,63.91999816894531,63.91999816894531,63.75,63.849998474121094,1658,55.248870849609375
2018-02-27,63.900001525878906,63.900001525878906,63.849998474121094,63.72999954223633,4398,55.14503479003906
2018-02-28,63.349998474121094,63.349998474121094,63.349998474121094,63.220001220703125,155,54.70374298095703
2018-03-01,62.58000183105469,62.58000183105469,62.290000915527344,62.279998779296875,359,53.89036560058594
2018-03-02,62.060001373291016,62.060001373291016,61.40999984741211,61.459999084472656,2766,53.180816650390625
2018-03-05,62.40999984741211,62.40999984741211,62.40999984741211,62.34000015258789,906,53.94227600097656
2018-03-06,62.72999954223633,62.72999954223633,62.72999954223633,62.619998931884766,115,54.1845588684082
2018-03-07,62.81999969482422,62.81999969482422,62.61000061035156,62.61000061035156,1539,54.175907135009766
2018-03-08,62.88999938964844,62.88999938964844,62.7599983215332,62.9900016784668,163,54.50471115112305
2018-03-09,63.08639907836914,63.08639907836914,63.08639907836914,63.599998474121094,112,55.03254318237305
2018-03-12,64.00199890136719,64.08599853515625,64.00199890136719,63.93000030517578,804,55.318092346191406
2018-03-13,64.0199966430664,64.20999908447266,64.0199966430664,63.68000030517578,8230,55.101768493652344
2018-03-14,63.869998931884766,63.869998931884766,63.59000015258789,63.369998931884766,1144,54.833526611328125
2018-03-15,63.34000015258789,63.34000015258789,63.34000015258789,63.42499923706055,523,54.8811149597168
2018-03-16,63.44599914550781,63.44599914550781,63.44599914550781,63.39500045776367,18,54.85517120361328
2018-03-19,62.9900016784668,62.9900016784668,62.9900016784668,62.54499816894531,386,54.11966323852539
2018-03-20,62.69200134277344,62.832000732421875,62.69200134277344,62.70000076293945,580,54.2537841796875
2018-03-21,62.65999984741211,62.93000030517578,62.619998931884766,62.849998474121094,1668,54.38357162475586
2018-03-22,62.209999084472656,62.209999084472656,61.4900016784668,61.70000076293945,5684,53.61377716064453
2018-03-23,60.650001525878906,60.650001525878906,60.650001525878906,60.90999984741211,300,52.92731475830078
2018-03-26,61.0099983215332,61.0099983215332,61.0099983215332,60.45000076293945,6215,52.527591705322266
2018-03-27,61.61000061035156,61.61000061035156,61.41999816894531,61.42499923706055,747,53.374813079833984
2018-03-28,60.810001373291016,60.86000061035156,60.61000061035156,60.560001373291016,1275,52.623172760009766
2018-03-29,60.939998626708984,61.099998474121094,60.939998626708984,61.119998931884766,200,53.109771728515625
2018-04-03,60.709999084472656,60.709999084472656,60.27000045776367,60.5099983215332,678,52.579734802246094
2018-04-04,60.36000061035156,60.36000061035156,60.36000061035156,60.51499938964844,423,52.584075927734375
2018-04-05,61.4900016784668,61.7400016784668,61.4900016784668,61.790000915527344,1464,53.69196701049805
2018-04-06,61.150001525878906,61.529998779296875,61.150001525878906,61.125,3070,53.11412811279297
2018-04-09,61.20880126953125,61.31439971923828,61.20880126953125,61.46500015258789,432,53.409568786621094
2018-04-10,61.599998474121094,61.7400016784668,61.599998474121094,61.88999938964844,486,53.778865814208984
2018-04-11,61.380001068115234,61.5099983215332,61.380001068115234,61.75,9885,53.6572151184082
2018-04-12,62.029998779296875,62.029998779296875,62.029998779296875,62.040000915527344,644,53.90921401977539
2018-04-13,61.91999816894531,61.91999816894531,61.91999816894531,61.959999084472656,590,53.83968734741211
2018-04-16,62.04999923706055,62.04999923706055,62.04999923706055,62.119998931884766,2503,53.978729248046875
2018-04-17,62.4900016784668,62.56999969482422,62.4900016784668,62.744998931884766,2835,54.521812438964844
2018-04-18,62.84000015258789,62.84000015258789,62.84000015258789,63.0099983215332,2655,54.75209045410156
2018-04-19,62.63999938964844,62.63999938964844,62.63999938964844,62.654998779296875,756,54.44361114501953
2018-04-20,62.470001220703125,62.470001220703125,62.470001220703125,62.16999816894531,429,54.02217483520508
2018-04-23,62.18000030517578,62.18000030517578,62.18000030517578,62.33000183105469,704,54.161197662353516
2018-04-24,62.33000183105469,62.33000183105469,62.119998931884766,62.154998779296875,313,54.0091438293457
2018-04-25,61.257999420166016,61.396400451660156,61.257999420166016,61.47999954223633,364,53.422603607177734
2018-04-26,61.7599983215332,61.91999816894531,61.7599983215332,61.904998779296875,2064,53.79189682006836
2018-04-27,62.060001373291016,62.060001373291016,62.060001373291016,62.130001068115234,634,53.98741912841797
2018-04-30,62.36000061035156,62.369998931884766,62.310001373291016,62.26499938964844,1039,54.10472106933594
2018-05-01,62.16999816894531,62.16999816894531,61.7599983215332,61.40999984741211,360,53.36177444458008
2018-05-02,61.9900016784668,61.9900016784668,61.869998931884766,61.84000015258789,842,53.735408782958984
2018-05-03,61.66999816894531,61.66999816894531,61.56999969482422,60.935001373291016,2704,52.94902420043945
2018-05-04,61.40999984741211,61.81999969482422,61.40999984741211,61.849998474121094,9029,53.74410629272461
2018-05-08,62.47999954223633,62.47999954223633,62.029998779296875,62.119998931884766,1481,53.978729248046875
2018-05-09,62.25,62.25,62.25,62.290000915527344,27,54.126441955566406
2018-05-10,63.029998779296875,63.029998779296875,62.81999969482422,62.959999084472656,225,54.708641052246094
2018-05-11,63.25,63.25,63.25,63.25,0,54.96063232421875
2018-05-14,63.25,63.25,63.25,63.25,0,54.96063232421875
2018-05-15,63.2599983215332,63.31999969482422,62.97999954223633,62.900001525878906,2948,54.65650177001953
2018-05-16,62.93000030517578,63.029998779296875,62.93000030517578,62.915000915527344,2807,54.66953659057617
2018-05-17,63.09000015258789,63.27000045776367,63.09000015258789,63.244998931884766,738,54.95628356933594
2018-05-18,62.939998626708984,62.939998626708984,62.939998626708984,62.93000030517578,428,54.68256378173828
2018-05-21,63.41999816894531,63.41999816894531,63.25,63.26499938964844,2520,54.973663330078125
2018-05-22,63.400001525878906,63.529998779296875,63.400001525878906,63.474998474121094,4626,55.156150817871094
2018-05-23,62.7599983215332,62.7599983215332,62.68000030517578,62.7599983215332,4198,54.534854888916016
2018-05-24,63.15999984741211,63.15999984741211,62.70000076293945,62.724998474121094,367,54.50444030761719
2018-05-25,63.03200149536133,63.03200149536133,63.03200149536133,62.7400016784668,79,54.517478942871094
2018-05-29,61.83000183105469,62.099998474121094,61.83000183105469,61.95000076293945,1150,53.83100509643555
2018-05-30,62.12480163574219,62.12480163574219,62.12480163574219,62.345001220703125,305,54.174251556396484
2018-05-31,62.15999984741211,62.15999984741211,62.15999984741211,62.26499938964844,329,54.10472106933594
2018-06-01,62.56999969482422,62.7400016784668,62.56999969482422,62.65999984741211,5884,54.44794845581055
2018-06-04,63.13999938964844,63.13999938964844,63.06999969482422,62.98500061035156,749,54.73035430908203
2018-06-05,62.95000076293945,63.06999969482422,62.95000076293945,62.95500183105469,6930,54.70429611206055
2018-06-06,63.279998779296875,63.310001373291016,63.279998779296875,63.36000061035156,1562,55.056209564208984
2018-06-07,63.61000061035156,63.61000061035156,63.61000061035156,63.6349983215332,52,55.2951774597168
2018-06-08,63.42499923706055,63.42499923706055,63.42499923706055,63.42499923706055,0,55.11269760131836
2018-06-11,63.42499923706055,63.42499923706055,63.42499923706055,63.42499923706055,0,55.11269760131836
2018-06-12,63.93000030517578,63.93000030517578,63.81999969482422,63.7599983215332,2850,55.40379333496094
2018-06-13,63.88999938964844,63.88999938964844,63.88999938964844,63.88999938964844,0,55.516754150390625
2018-06-14,63.7400016784668,63.7400016784668,63.7400016784668,63.7599983215332,19,55.40379333496094
2018-06-15,63.59000015258789,63.59000015258789,63.59000015258789,63.2599983215332,2,54.969322204589844
2018-06-18,62.959999084472656,62.959999084472656,62.959999084472656,63.10499954223633,244,54.83464431762695
2018-06-19,62.56999969482422,62.56999969482422,62.56999969482422,62.6150016784668,163,54.40884780883789
2018-06-20,62.790000915527344,62.790000915527344,62.790000915527344,62.89500045776367,87,54.65215301513672
2018-06-21,62.369998931884766,62.369998931884766,62.33000183105469,62.05500030517578,2679,54.32570266723633
2018-06-22,62,62.40999984741211,62,62.41999816894531,3823,54.645240783691406
2018-06-25,62.2400016784668,62.2400016784668,61.529998779296875,61.39500045776367,948,53.7479133605957
2018-06-26,61.4900016784668,61.59000015258789,61.4900016784668,61.560001373291016,293,53.892364501953125
2018-06-27,61.33000183105469,62.0099983215332,61.33000183105469,61.6349983215332,341,53.958011627197266
2018-06-28,61.19499969482422,61.19499969482422,61.19499969482422,61.19499969482422,0,53.57282638549805
2018-06-29,61.970001220703125,61.970001220703125,61.970001220703125,61.92499923706055,98,54.21189880371094
2018-07-02,61.04999923706055,61.04999923706055,61.04999923706055,61.1349983215332,23,53.520286560058594
2018-07-03,61.70000076293945,61.70000076293945,61.650001525878906,61.540000915527344,317,53.87485885620117
2018-07-04,61.47999954223633,61.47999954223633,61.47999954223633,61.400001525878906,273,53.752296447753906
2018-07-05,61.599998474121094,61.779998779296875,61.56999969482422,61.625,541,53.94926452636719
2018-07-06,61.79999923706055,61.79999923706055,61.720001220703125,62.19499969482422,536,54.448272705078125
2018-07-09,62.630001068115234,62.63999938964844,62.599998474121094,62.70000076293945,10646,54.8903694152832
2018-07-10,62.900001525878906,62.900001525878906,62.900001525878906,62.880001068115234,312,55.04795837402344
2018-07-11,62.34000015258789,62.34000015258789,62.34000015258789,62.3849983215332,19,54.614593505859375
2018-07-12,62.47999954223633,62.63999938964844,62.47999954223633,62.63999938964844,954,54.83784866333008
2018-07-13,62.91999816894531,62.91999816894531,62.91999816894531,62.8807487487793,41,55.0485954284668
2018-07-16,63.04999923706055,63.24850082397461,63.0099983215332,63.0099983215332,1624,55.16175842285156
2018-07-17,62.97999954223633,62.97999954223633,62.81999969482422,62.935001373291016,8204,55.096099853515625
2018-07-18,63.08000183105469,63.08000183105469,63.08000183105469,63.08000183105469,0,55.22303771972656
2018-07-19,63.08000183105469,63.08000183105469,63.08000183105469,63.08000183105469,0,55.22303771972656
2018-07-20,63,63,62.93000030517578,63.099998474121094,419,55.24054718017578
2018-07-23,62.880001068115234,62.880001068115234,62.880001068115234,62.959999084472656,2,55.11798858642578
2018-07-24,63.11000061035156,63.45000076293945,63.11000061035156,63.459999084472656,810,55.55570983886719
2018-07-25,63.5,63.5,63.310001373291016,63.310001373291016,1842,55.42438888549805
2018-07-26,63.709999084472656,63.779998779296875,63.709999084472656,63.7599983215332,532,55.81834030151367
2018-07-27,63.79999923706055,63.79999923706055,63.79999923706055,63.71500015258789,60,55.7789421081543
2018-07-30,63.540000915527344,63.540000915527344,63.540000915527344,63.372249603271484,113,55.478878021240234
2018-07-31,63.38999938964844,63.40999984741211,63.310001373291016,63.492000579833984,2016,55.583717346191406
2018-08-01,63.459999084472656,63.459999084472656,63.349998474121094,63.40174865722656,4000,55.50470733642578
2018-08-02,63.290000915527344,63.290000915527344,63.04999923706055,63.060001373291016,164,55.205528259277344
2018-08-03,63.26921844482422,63.26921844482422,63.26921844482422,63.39250183105469,2052,55.49661636352539
2018-08-06,63.38999938964844,63.459999084472656,63.369998931884766,63.46125030517578,1705,55.556793212890625
2018-08-07,63.81999969482422,63.81999969482422,63.81999969482422,63.84000015258789,11,55.88837814331055
2018-08-08,63.91550064086914,63.91550064086914,63.91550064086914,63.810001373291016,29,55.86211013793945
2018-08-09,63.689998626708984,63.689998626708984,63.689998626708984,63.869998931884766,2973,55.91463851928711
2018-08-10,63.119998931884766,63.119998931884766,63.119998931884766,63.095001220703125,902,55.236175537109375
2018-08-13,62.810001373291016,62.810001373291016,62.810001373291016,62.900001525878906,63,55.065452575683594
2018-08-14,63.060001373291016,63.060001373291016,62.88999938964844,62.91999816894531,4835,55.08296203613281
2018-08-15,62.34000015258789,62.34000015258789,62.34000015258789,62.115501403808594,400,54.37867736816406
2018-08-16,62.88999938964844,62.88999938964844,62.88999938964844,62.904998779296875,146,55.0698356628418
2018-08-17,62.720001220703125,62.720001220703125,62.720001220703125,62.83000183105469,138,55.00417709350586
2018-08-20,63.2400016784668,63.2400016784668,63.2400016784668,63.15999984741211,1,55.29307556152344
2018-08-21,63.459999084472656,63.599998474121094,63.459999084472656,63.45225143432617,4250,55.548912048339844
2018-08-22,63.5,63.5,63.5,63.640750885009766,208,55.71394348144531
2018-08-23,63.560001373291016,63.56999969482422,63.45000076293945,63.400001525878906,1085,55.50318145751953
2018-08-24,63.5,63.56999969482422,63.47999954223633,63.70000076293945,6143,55.765804290771484
2018-08-28,64.05699920654297,64.55000305175781,64.05699920654297,64.41999816894531,2439,56.39613342285156
2018-08-29,64.50599670410156,64.50599670410156,64.45899963378906,64.6500015258789,900,56.59747314453125
2018-08-30,64.3010025024414,64.45999908447266,64.3010025024414,64.34674835205078,10,56.332000732421875
2018-08-31,64.25,64.2699966430664,64.1500015258789,64.05999755859375,990,56.080970764160156
2018-09-03,64.23999786376953,64.30000305175781,64.23999786376953,64.220001220703125,1049,56.22103500366211
2018-09-04,63.79999923706055,63.79999923706055,63.79999923706055,63.7599983215332,45,55.81834030151367
2018-09-05,63.560001373291016,63.560001373291016,63.400001525878906,63.345001220703125,1000,55.45503234863281
2018-09-06,63.5,63.58000183105469,63.5,63.15999984741211,1628,55.29307556152344
2018-09-07,63.20000076293945,63.20000076293945,63.20000076293945,63.20000076293945,0,55.328094482421875
2018-09-10,63.150001525878906,63.29999923706055,63.150001525878906,63.33000183105469,198,55.44189453125
2018-09-11,63.11000061035156,63.13999938964844,63.099998474121094,63.25,1586,55.37186813354492
2018-09-12,63.400001525878906,63.400001525878906,63.400001525878906,63.56999969482422,614,55.652000427246094
2018-09-13,63.790000915527344,63.810001373291016,63.790000915527344,63.7400016784668,4056,55.80083465576172
2018-09-14,63.900001525878906,63.900001525878906,63.900001525878906,63.98500061035156,380,56.01531982421875
2018-09-17,63.94499969482422,63.94499969482422,63.94499969482422,63.94499969482422,0,55.98029708862305
2018-09-18,64.08000183105469,64.08000183105469,64.08000183105469,64.2300033569336,1436,56.22979736328125
2018-09-19,64.31999969482422,64.31999969482422,64.31999969482422,64.3499984741211,14119,56.334842681884766
2018-09-20,64.4800033569336,64.8499984741211,64.4800033569336,64.83000183105469,327,56.755069732666016
2018-09-21,65.08000183105469,65.0999984741211,65.08000183105469,64.99500274658203,172,56.89952087402344
2018-09-24,64.87999725341797,64.87999725341797,64.80000305175781,64.70999908447266,420,56.65000915527344
2018-09-25,64.93000030517578,64.93000030517578,64.839996337890625,64.8949966430664,46,56.81196975708008
2018-09-26,64.95999908447266,64.95999908447266,64.95999908447266,64.95999908447266,158,56.868865966796875
2018-09-27,64.37999725341797,64.55999755859375,64.37999725341797,64.58000183105469,365,56.79949188232422
2018-09-28,64.3499984741211,64.3499984741211,64.3499984741211,64.3499984741211,0,56.597190856933594
2018-10-01,64.720001220703125,64.720001220703125,64.58000183105469,64.55500030517578,250,56.777496337890625
2018-10-02,64.20999908447266,64.31999969482422,64.20999908447266,64.23999786376953,150,56.50043487548828
2018-10-03,64.37999725341797,64.37999725341797,64.37999725341797,64.37999725341797,0,56.623573303222656
2018-10-04,63.970001220703125,63.970001220703125,63.970001220703125,63.650001525878906,634,55.98153305053711
2018-10-05,63.4900016784668,63.4900016784668,63.4900016784668,63.2599983215332,557,55.63850784301758
2018-10-08,63.09000015258789,63.09000015258789,63.09000015258789,62.83000183105469,459,55.260318756103516
2018-10-09,62.66999816894531,63.099998474121094,62.66999816894531,63.04999923706055,226,55.453819274902344
2018-10-10,62.959999084472656,62.959999084472656,62.29999923706055,62.064998626708984,2698,54.58749008178711
2018-10-11,60.9900016784668,61.06999969482422,60.4900016784668,60.52000045776367,13868,53.228614807128906
2018-10-12,60.7599983215332,60.849998474121094,60.52000045776367,60.51499938964844,3519,53.22423553466797
2018-10-15,60.380001068115234,60.689998626708984,60.150001525878906,60.76499938964844,760,53.44409942626953
2018-10-16,60.599998474121094,60.599998474121094,60.599998474121094,61.310001373291016,950,53.92344284057617
2018-10-17,61.209999084472656,61.209999084472656,61.209999084472656,61.26499938964844,39,53.88386917114258
2018-10-18,61.380001068115234,61.380001068115234,61.380001068115234,60.974998474121094,22,53.628807067871094
2018-10-19,61.119998931884766,61.119998931884766,61.119998931884766,60.90999984741211,1635,53.57164001464844
2018-10-22,60.779998779296875,60.779998779296875,60.779998779296875,60.494998931884766,1,53.206626892089844
2018-10-23,59.16999816894531,59.16999816894531,59.16999816894531,59.415000915527344,129,52.256752014160156
2018-10-24,59.040000915527344,59.040000915527344,59.040000915527344,59.040000915527344,0,51.92692947387695
2018-10-25,58.41999816894531,58.83000183105469,58.41999816894531,59.095001220703125,6045,51.97530746459961
2018-10-26,58.25,58.25,57.97999954223633,58.07500076293945,5516,51.078189849853516
2018-10-29,58.54499816894531,58.54499816894531,58.54499816894531,58.54499816894531,0,51.4915771484375
2018-10-30,58,58.189998626708984,58,58.435001373291016,172205,51.394832611083984
2018-10-31,59.5,59.5,59.5,59.41999816894531,46,52.261146545410156
2018-11-01,59.63999938964844,59.709999084472656,59.459999084472656,59.755001068115234,2868,52.555789947509766
2018-11-02,60.7400016784668,60.7400016784668,59.83000183105469,59.79999923706055,3701,52.59536361694336
2018-11-05,59.970001220703125,59.970001220703125,59.810001373291016,59.88999938964844,648,52.674530029296875
2018-11-06,60.20000076293945,60.2599983215332,60.20000076293945,60.154998779296875,295,52.9075927734375
2018-11-07,60.880001068115234,60.880001068115234,60.880001068115234,61.025001525878906,170,53.67277908325195
2018-11-08,61.40999984741211,61.40999984741211,61.279998779296875,61.275001525878906,41051,53.892662048339844
2018-11-09,60.810001373291016,60.810001373291016,60.810001373291016,60.689998626708984,1192,53.378143310546875
2018-11-12,60.130001068115234,60.130001068115234,59.75,59.724998474121094,385,52.52939987182617
2018-11-13,60.095001220703125,60.095001220703125,60.095001220703125,60.095001220703125,0,52.854835510253906
2018-11-14,59.52000045776367,59.52000045776367,59.52000045776367,59.48500061035156,170,52.318328857421875
2018-11-15,59.529998779296875,59.529998779296875,59.529998779296875,59.189998626708984,439,52.05885314941406
2018-11-16,59.709999084472656,59.81999969482422,59.709999084472656,59.71500015258789,629,52.520606994628906
2018-11-19,59.459999084472656,59.459999084472656,59.459999084472656,59.345001220703125,369,52.1951789855957
2018-11-20,59,59,58.529998779296875,58.244998931884766,1338,51.22771453857422
2018-11-21,58.590999603271484,58.590999603271484,58.590999603271484,58.76499938964844,500,51.68505859375
2018-11-22,58.125,58.125,58.125,58.125,0,51.12216567993164
2018-11-23,58.380001068115234,58.380001068115234,58.20000076293945,58.28499984741211,572,51.26289367675781
2018-11-26,58.849998474121094,58.849998474121094,58.849998474121094,58.84000015258789,250,51.751033782958984
2018-11-27,58.59000015258789,58.59000015258789,58.59000015258789,58.83000183105469,582,51.74222183227539
2018-11-28,59.25,59.25,59.25,59.084999084472656,34,51.96651077270508
2018-11-29,60.02000045776367,60.02000045776367,59.77000045776367,59.915000915527344,2960,52.69651794433594
2018-11-30,59.75,59.75,59.75,59.85499954223633,39,52.64374923706055
2018-12-03,60.779998779296875,60.779998779296875,60.779998779296875,60.779998779296875,0,53.45729446411133
2018-12-04,60.720001220703125,60.720001220703125,60.61000061035156,60.400001525878906,1220,53.12308883666992
2018-12-05,59.45000076293945,59.63999938964844,59.36000061035156,59.35499954223633,999,52.2039794921875
2018-12-06,58.65999984741211,58.65999984741211,58.09000015258789,57.45500183105469,207,50.53289794921875
2018-12-07,58.25,58.25,58.25,58.25,0,51.232112884521484
2018-12-10,57.75,57.75,57.349998474121094,56.869998931884766,5716,50.01837158203125
2018-12-11,58.180999755859375,58.41999816894531,58.180999755859375,57.935001373291016,217,50.955055236816406
2018-12-12,58.4900016784668,58.540000915527344,58.4900016784668,58.619998931884766,3286,51.55752944946289
2018-12-13,58.380001068115234,58.380001068115234,58.2400016784668,58.20000076293945,301,51.18812942504883
2018-12-14,57.720001220703125,57.720001220703125,57.720001220703125,57.52000045776367,350,50.590057373046875
2018-12-17,57.650001525878906,57.650001525878906,57.34000015258789,57.11000061035156,91,50.22945022583008
2018-12-18,56.70000076293945,56.70000076293945,56.70000076293945,56.44499969482422,53,49.64457702636719
2018-12-19,56.400001525878906,56.849998474121094,56.400001525878906,56.71500015258789,203,49.882041931152344
2018-12-20,55.470001220703125,55.470001220703125,55.470001220703125,55.20000076293945,346,48.54957962036133
2018-12-21,55,55,55,54.939998626708984,100,48.320899963378906
2018-12-24,54.2400016784668,54.2400016784668,53.88999938964844,53.68000030517578,85,47.21269607543945
2018-12-27,54.41999816894531,54.41999816894531,53.349998474121094,53.90999984741211,1672,47.64353561401367
2018-12-28,55.07120132446289,55.07120132446289,55.07120132446289,55.025001525878906,94,48.628929138183594
2018-12-31,55.61000061035156,55.61000061035156,55.54999923706055,55.435001373291016,754,48.99127197265625
2019-01-02,54.310001373291016,54.66999816894531,54.310001373291016,55.15999984741211,1191,48.748233795166016
2019-01-03,54.560001373291016,55.119998931884766,54.5,54.58000183105469,12049,48.235652923583984
2019-01-04,55.130001068115234,55.130001068115234,55.130001068115234,55.814998626708984,4361,49.32709884643555
2019-01-07,56.2400016784668,56.31999969482422,56,56.375,2520,49.82199478149414
2019-01-08,56.869998931884766,56.869998931884766,56.869998931884766,56.654998779296875,2500,50.0694580078125
2019-01-09,57.13999938964844,57.29999923706055,57.13999938964844,57.314998626708984,1664,50.65273666381836
2019-01-10,57.06999969482422,57.13999938964844,56.97999954223633,57.32500076293945,10822,50.66157531738281
2019-01-11,57.5099983215332,57.5099983215332,57.47999954223633,57.32500076293945,612,50.66157531738281
2019-01-14,57.36000061035156,57.36000061035156,57.099998474121094,57.16999816894531,1379,50.52459716796875
2019-01-15,57.47999954223633,57.47999954223633,57.47999954223633,57.47999954223633,0,50.79854965209961
2019-01-16,57.720001220703125,57.720001220703125,57.720001220703125,57.875,2,51.147647857666016
2019-01-17,57.869998931884766,57.869998931884766,57.869998931884766,57.869998931884766,0,51.143226623535156
2019-01-18,58.59000015258789,58.79999923706055,58.59000015258789,58.86000061035156,5003,52.01814651489258
2019-01-21,58.959999084472656,58.959999084472656,58.959999084472656,58.6349983215332,277,51.819297790527344
2019-01-22,58.279998779296875,58.279998779296875,58.279998779296875,58.30500030517578,106,51.52765655517578
2019-01-23,58.36000061035156,58.36000061035156,58.20000076293945,58.09000015258789,1751,51.337650299072266
2019-01-24,58.29999923706055,58.29999923706055,58.209999084472656,58.23500061035156,118,51.46580123901367
2019-01-25,58.91999816894531,58.91999816894531,58.91999816894531,58.91999816894531,0,52.071170806884766
2019-01-28,58.63999938964844,58.689998626708984,58.400001525878906,58.400001525878906,454,51.61160659790039
2019-01-29,58.48500061035156,58.48500061035156,58.48500061035156,58.48500061035156,0,51.686737060546875
2019-01-30,58.86000061035156,58.86000061035156,58.86000061035156,58.915000915527344,295,52.066749572753906
2019-01-31,59.47999954223633,59.47999954223633,59.47999954223633,59.599998474121094,3000,52.67212677001953
2019-02-01,59.68000030517578,59.83000183105469,59.68000030517578,59.79999923706055,385,52.848876953125
2019-02-04,59.79999923706055,59.79999923706055,59.61000061035156,59.724998474121094,15331,52.782596588134766
2019-02-05,60.150001525878906,60.150001525878906,60.150001525878906,60.2599983215332,20,53.255409240722656
2019-02-06,60.29999923706055,60.34000015258789,60.29999923706055,60.244998931884766,182,53.242149353027344
2019-02-07,59.47999954223633,59.47999954223633,59.47999954223633,59.47999954223633,0,52.566070556640625
2019-02-08,59.27000045776367,59.27000045776367,59.27000045776367,59.1349983215332,300,52.26118087768555
2019-02-11,59.790000915527344,59.790000915527344,59.459999084472656,59.51499938964844,556,52.597015380859375
2019-02-12,60,60.08000183105469,59.91999816894531,60.150001525878906,12643,53.15819549560547
2019-02-13,60.459999084472656,60.59000015258789,60.459999084472656,60.41999816894531,6208,53.39680862426758
2019-02-14,60.5,60.5,60.099998474121094,60.125,382,53.13610076904297
2019-02-15,60.45000076293945,60.72999954223633,60.45000076293945,60.83000183105469,3642,53.75914764404297
2019-02-18,61.04999923706055,61.060001373291016,61.04999923706055,60.9900016784668,1054,53.90055465698242
2019-02-19,60.84000015258789,60.97999954223633,60.84000015258789,61.029998779296875,5650,53.93589782714844
2019-02-20,61.2400016784668,61.2400016784668,61.2400016784668,61.30500030517578,310,54.17893600463867
2019-02-21,61.310001373291016,61.33000183105469,61.310001373291016,61.04499816894531,914,53.949161529541016
2019-02-22,61.31999969482422,61.31999969482422,61.29999923706055,61.459999084472656,689,54.31591796875
2019-02-25,61.70000076293945,61.83000183105469,61.689998626708984,61.77000045776367,1660,54.58988952636719
2019-02-26,61.5,61.5,61.5,61.724998474121094,6,54.550113677978516
2019-02-27,61.5099983215332,61.5099983215332,61.400001525878906,61.435001373291016,1275,54.2938346862793
2019-02-28,61.34000015258789,61.5099983215332,61.34000015258789,61.48500061035156,333,54.338016510009766
2019-03-01,61.630001068115234,61.630001068115234,61.630001068115234,61.54499816894531,2500,54.39103317260742
2019-03-04,61.88999938964844,61.88999938964844,61.88999938964844,61.54499816894531,48512,54.39103317260742
2019-03-05,61.4900016784668,61.4900016784668,61.459999084472656,61.540000915527344,547,54.386627197265625
2019-03-06,61.45000076293945,61.45000076293945,61.45000076293945,61.314998626708984,60,54.18777084350586
2019-03-07,60.720001220703125,60.720001220703125,60.720001220703125,60.709999084472656,34,53.653106689453125
2019-03-08,60.309898376464844,60.309898376464844,60.309898376464844,60.334999084472656,169,53.321693420410156
2019-03-11,60.56999969482422,61.04999923706055,60.56999969482422,61.02000045776367,7122,53.92707061767578
2019-03-12,61.209999084472656,61.41999816894531,61.209999084472656,61.380001068115234,1520,54.24523162841797
2019-03-13,61.369998931884766,61.7400016784668,61.369998931884766,61.810001373291016,78,54.625240325927734
2019-03-14,61.8018798828125,61.8018798828125,61.8018798828125,61.78499984741211,193,54.603145599365234
2019-03-15,62.040000915527344,62.040000915527344,62.040000915527344,62.20500183105469,129,54.974327087402344
2019-03-18,62.4900016784668,62.4900016784668,62.209999084472656,62.27000045776367,229,55.031768798828125
2019-03-19,62.630001068115234,62.630001068115234,62.630001068115234,62.72999954223633,279,55.43830871582031
2019-03-20,62.47999954223633,62.47999954223633,62.130001068115234,62.13999938964844,2530,54.91688537597656
2019-03-21,62.09000015258789,62.09000015258789,62.09000015258789,62.51499938964844,392,55.248287200927734
2019-03-22,63.20000076293945,63.20000076293945,62.400001525878906,61.70500183105469,1091,54.53244400024414
2019-03-25,61.619998931884766,61.630001068115234,61.619998931884766,61.6150016784668,1406,54.452903747558594
2019-03-26,62.06999969482422,62.06999969482422,62.06999969482422,61.935001373291016,160,54.73571014404297
2019-03-27,61.84000015258789,61.84000015258789,61.439998626708984,61.57500076293945,1747,54.41755676269531
2019-03-28,61.439998626708984,61.650001525878906,61.29999923706055,61.33000183105469,10723,54.46470642089844
2019-03-29,61.599998474121094,61.84000015258789,61.599998474121094,61.73500061035156,2120,54.82437515258789
2019-04-01,62.40037155151367,61.84000015258789,61.599998474121094,62.435001373291016,800,55.44601058959961
2019-04-02,62.7599983215332,62.7599983215332,62.540000915527344,62.505001068115234,498,55.50817108154297
2019-04-03,62.95000076293945,62.95000076293945,62.95000076293945,63.03499984741211,224,55.97884750366211
2019-04-04,62.880001068115234,62.880001068115234,62.880001068115234,62.880001068115234,43,55.84119415283203
2019-04-05,63.04999923706055,63.04999923706055,63.04999923706055,63.1349983215332,150,56.067649841308594
2019-04-08,63.029998779296875,63.029998779296875,63.029998779296875,63.064998626708984,527,56.00548553466797
2019-04-09,62.86000061035156,62.86000061035156,62.86000061035156,62.95500183105469,204,55.90780258178711
2019-04-10,62.9900016784668,62.9900016784668,62.9900016784668,62.9900016784668,0,55.938880920410156
