Date,VIG.Open,VIG.High,VIG.Low,VIG.Close,VIG.Volume,VIG.Adjusted
2017-12-18,102.41999816894531,102.7300033569336,102.30000305175781,102.37999725341797,711800,87.69023895263672
2017-12-19,102.56999969482422,102.62000274658203,102.29000091552734,102.37999725341797,681600,87.69023895263672
2017-12-20,102.73999786376953,102.79000091552734,102.31999969482422,102.43000030517578,663200,87.733062744140625
2017-12-21,102.25,102.30000305175781,101.83000183105469,101.88999938964844,745700,87.73822021484375
2017-12-22,101.9000015258789,102,101.63999938964844,101.9000015258789,525600,87.74684143066406
2017-12-26,101.87000274658203,102.13999938964844,101.87000274658203,101.95999908447266,545100,87.79852294921875
2017-12-27,102.12000274658203,102.23999786376953,101.95999908447266,102.1500015258789,760800,87.96209716796875
2017-12-28,102.31999969482422,102.31999969482422,102.0199966430664,102.2699966430664,689700,88.06544494628906
2017-12-29,102.56999969482422,102.56999969482422,101.97000122070312,102.02999877929688,706900,87.85877990722656
2018-01-02,102.36000061035156,102.45999908447266,102.12999725341797,102.38999938964844,881200,88.168792724609375
2018-01-03,102.55000305175781,102.9000015258789,102.38999938964844,102.86000061035156,1218200,88.573486328125
2018-01-04,103.16000366210938,103.4800033569336,103.1500015258789,103.25,1757800,88.909332275390625
2018-01-05,103.66999816894531,104.05000305175781,103.55000305175781,104.0199966430664,750900,89.5723648071289
2018-01-08,104.02999877929688,104.37000274658203,103.7699966430664,104.31999969482422,829600,89.83072662353516
2018-01-09,104.45999908447266,104.91999816894531,104.4000015258789,104.66000366210938,754700,90.12349700927734
2018-01-10,104.30999755859375,104.33000183105469,103.80000305175781,104.19999694824219,942900,89.727386474609375
2018-01-11,104.36000061035156,104.8499984741211,104.18000030517578,104.8499984741211,697100,90.287109375
2018-01-12,105.05000305175781,105.6500015258789,105,105.56999969482422,783200,90.90709686279297
2018-01-16,106,106.23999786376953,104.87999725341797,105.11000061035156,931100,90.51100158691406
2018-01-17,105.54000091552734,106.27999877929688,105.41000366210938,106.11000061035156,838800,91.37210845947266
2018-01-18,106.05000305175781,106.31999969482422,105.69999694824219,105.95999908447266,742300,91.24293518066406
2018-01-19,106.30000305175781,106.77999877929688,106.11000061035156,106.77999877929688,798300,91.949066162109375
2018-01-22,106.75,107.25,106.55999755859375,107.25,1554100,92.353759765625
2018-01-23,107.25,107.30000305175781,106.8499984741211,107.08000183105469,733900,92.2073745727539
2018-01-24,107.25,107.75,106.83000183105469,107.31999969482422,826100,92.414031982421875
2018-01-25,107.62999725341797,108,107.25,107.80999755859375,742000,92.83598327636719
2018-01-26,107.91999816894531,108.8499984741211,107.7699966430664,108.8499984741211,801000,93.73152160644531
2018-01-29,108.7300033569336,108.98999786376953,108.26000213623047,108.30000305175781,1852700,93.25791931152344
2018-01-30,107.55999755859375,107.93000030517578,107.01000213623047,107.30000305175781,1032100,92.39683532714844
2018-01-31,107.58000183105469,107.80000305175781,106.69000244140625,107.1500015258789,857400,92.26764678955078
2018-02-01,106.69999694824219,107.48999786376953,106.5,106.86000061035156,1736600,92.0179443359375
2018-02-02,106.31999969482422,106.41999816894531,104.8499984741211,104.86000061035156,1472300,90.29570770263672
2018-02-05,104.25,105,100.27999877929688,100.69000244140625,2308100,86.70490264892578
2018-02-06,98.69000244140625,102.3499984741211,98.2300033569336,102.0199966430664,3501300,87.85018157958984
2018-02-07,101.7300033569336,103.44000244140625,101.5999984741211,101.87999725341797,1336600,87.72962951660156
2018-02-08,101.9800033569336,101.9800033569336,98.18000030517578,98.220001220703125,1327300,84.5779800415039
2018-02-09,99.160003662109375,100.55999755859375,96.80999755859375,99.81999969482422,2076700,85.95574951171875
2018-02-12,100.47000122070312,101.37000274658203,99.62000274658203,100.7300033569336,1184900,86.739349365234375
2018-02-13,100.30999755859375,101.23999786376953,100.12999725341797,101.05999755859375,915000,87.02349853515625
2018-02-14,100.44999694824219,102.36000061035156,100.41999816894531,102.23999786376953,953200,88.03961181640625
2018-02-15,102.87999725341797,103.63999938964844,102.12000274658203,103.63999938964844,931100,89.24517822265625
2018-02-16,103.41999816894531,104.6500015258789,103.41999816894531,103.95999908447266,701900,89.52071380615234
2018-02-20,103.51000213623047,103.75,102.5199966430664,102.8499984741211,843000,88.56489562988281
2018-02-21,102.94000244140625,104.05999755859375,102.33999633789062,102.33999633789062,827700,88.125732421875
2018-02-22,102.70999908447266,103.48999786376953,102.4000015258789,102.62999725341797,762000,88.3754653930664
2018-02-23,103.22000122070312,103.91000366210938,102.83000183105469,103.9000015258789,670400,89.46907806396484
2018-02-26,104.23999786376953,105.2300033569336,104.12999725341797,105.16000366210938,701800,90.554046630859375
2018-02-27,105.41000366210938,105.7300033569336,103.95999908447266,103.97000122070312,854500,89.52931213378906
2018-02-28,104.25,104.55000305175781,102.83000183105469,102.83000183105469,840900,88.54767608642578
2018-03-01,102.87000274658203,103.43000030517578,100.91000366210938,101.5199966430664,825800,87.41960906982422
2018-03-02,100.8499984741211,102.12000274658203,100.63999938964844,101.8499984741211,601600,87.70378875732422
2018-03-05,101.4800033569336,103.13999938964844,101.29000091552734,102.91000366210938,710200,88.61656188964844
2018-03-06,103.26000213623047,103.33999633789062,102.5,103.2300033569336,509000,88.8921127319336
2018-03-07,102.2699966430664,103.30000305175781,102.2300033569336,103.12000274658203,717300,88.7973861694336
2018-03-08,103.33999633789062,103.69999694824219,102.97000122070312,103.62000274658203,537800,89.22795104980469
2018-03-09,104.12000274658203,105.37000274658203,103.87999725341797,105.36000061035156,655100,90.72626495361328
2018-03-12,105.52999877929688,105.5999984741211,104.83000183105469,105.0199966430664,582000,90.4334945678711
2018-03-13,105.5,105.80000305175781,104.51000213623047,104.70999908447266,651900,90.16654205322266
2018-03-14,105.05000305175781,105.16999816894531,103.54000091552734,103.7699966430664,714200,89.35709381103516
2018-03-15,103.97000122070312,104.30999755859375,103.4800033569336,103.66000366210938,484600,89.26239013671875
2018-03-16,103.80000305175781,104.2699966430664,103.70999908447266,103.93000030517578,1044200,89.49488067626953
2018-03-19,103.7699966430664,103.8499984741211,102.18000030517578,102.8499984741211,775200,88.56489562988281
2018-03-20,103.08999633789062,103.47000122070312,102.94999694824219,103.2300033569336,463800,88.8921127319336
2018-03-21,103.19999694824219,104.05999755859375,103.0999984741211,103.12000274658203,618400,88.7973861694336
2018-03-22,102.33000183105469,102.58999633789062,100.41000366210938,100.52999877929688,918900,86.56713104248047
2018-03-23,100.7699966430664,101.19000244140625,98.83000183105469,98.9000015258789,1023100,85.16352844238281
2018-03-26,99.88999938964844,101.22000122070312,99.410003662109375,101.12000274658203,949100,87.42610931396484
2018-03-27,101.5,101.79000091552734,99.19000244140625,99.720001220703125,780400,86.21570587158203
2018-03-28,99.94999694824219,100.6500015258789,99.45999908447266,99.79000091552734,796600,86.27620697021484
2018-03-29,100.25,101.66999816894531,100.12999725341797,101.05000305175781,705000,87.36561584472656
2018-04-02,100.80999755859375,100.87999725341797,97.75,98.76000213623047,1956900,85.3857421875
2018-04-03,99.19999694824219,100.22000122070312,98.80999755859375,100.08999633789062,876500,86.53558349609375
2018-04-04,98.80000305175781,101.47000122070312,98.6500015258789,101.27999877929688,2317100,87.56446075439453
2018-04-05,101.7300033569336,102.12999725341797,101.31999969482422,101.83000183105469,671300,88.03997039794922
2018-04-06,101.12999725341797,101.61000061035156,98.88999938964844,99.5999984741211,822400,86.11194610595703
2018-04-09,100.08999633789062,101.12999725341797,99.589996337890625,99.70999908447266,626200,86.20706939697266
2018-04-10,100.87000274658203,101.33000183105469,100.20999908447266,100.86000061035156,669500,87.20134735107422
2018-04-11,100.20999908447266,100.9000015258789,100.01000213623047,100.33999633789062,602000,86.75177001953125
2018-04-12,100.80000305175781,101.54000091552734,100.63999938964844,101.0999984741211,557900,87.40882110595703
2018-04-13,101.70999908447266,101.70999908447266,100.51000213623047,100.9000015258789,673800,87.23591613769531
2018-04-16,101.51000213623047,102.51000213623047,101.41999816894531,102.12000274658203,906600,88.29070281982422
2018-04-17,102.69999694824219,103.12000274658203,102.44999694824219,102.86000061035156,1524000,88.93048095703125
2018-04-18,103.18000030517578,103.3499984741211,102.88999938964844,103.01000213623047,614400,89.06017303466797
2018-04-19,102.83999633789062,102.83999633789062,101.9000015258789,102.38999938964844,562700,88.5241470336914
2018-04-20,102.3499984741211,102.4000015258789,101.12999725341797,101.47000122070312,707200,87.72872161865234
2018-04-23,101.73999786376953,101.9000015258789,101.16000366210938,101.58999633789062,484200,87.83247375488281
2018-04-24,102.01000213623047,102.0199966430664,99.26000213623047,100.05999755859375,936000,86.50963592529297
2018-04-25,100.08000183105469,100.41999816894531,99.20999908447266,100.19999694824219,641000,86.63068389892578
2018-04-26,100.29000091552734,101.1500015258789,99.9000015258789,100.77999877929688,482200,87.13214111328125
2018-04-27,100.83999633789062,101.05999755859375,100.43000030517578,100.9000015258789,426000,87.23591613769531
2018-04-30,101.23999786376953,101.55000305175781,100.11000061035156,100.11000061035156,1034200,86.55289459228516
2018-05-01,99.76000213623047,99.76000213623047,98.61000061035156,99.70999908447266,957200,86.20706939697266
2018-05-02,99.5199966430664,99.839996337890625,98.62999725341797,98.76000213623047,1065700,85.3857421875
2018-05-03,98.33000183105469,98.8499984741211,97.18000030517578,98.529998779296875,1173400,85.18683624267578
2018-05-04,98.18000030517578,100.12000274658203,97.910003662109375,99.779998779296875,586900,86.26758575439453
2018-05-07,100.08999633789062,100.30000305175781,99.660003662109375,99.91999816894531,527700,86.38862609863281
2018-05-08,99.83000183105469,100.19999694824219,99.4800033569336,100.0199966430664,426300,86.47505950927734
2018-05-09,100.06999969482422,100.8499984741211,99.7300033569336,100.68000030517578,496700,87.04572296142578
2018-05-10,100.9800033569336,101.63999938964844,100.91999816894531,101.44000244140625,650000,87.7027816772461
2018-05-11,101.51000213623047,101.94999694824219,101.44000244140625,101.8499984741211,460200,88.05726623535156
2018-05-14,102.05000305175781,102.16999816894531,101.63999938964844,101.83999633789062,549400,88.04862213134766
2018-05-15,101.4000015258789,101.44999694824219,100.97000122070312,101.27999877929688,573100,87.56446075439453
2018-05-16,101.3499984741211,102.08999633789062,101.3499984741211,101.83000183105469,379700,88.03997039794922
2018-05-17,101.86000061035156,102.29000091552734,101.58000183105469,101.86000061035156,508600,88.06591033935547
2018-05-18,101.81999969482422,102.0199966430664,101.62000274658203,101.91000366210938,330500,88.10913848876953
2018-05-21,102.4000015258789,102.98999786376953,102.4000015258789,102.76000213623047,513800,88.84403228759766
2018-05-22,102.95999908447266,103.05999755859375,102,102.12999725341797,453200,88.29933166503906
2018-05-23,101.80000305175781,102.61000061035156,101.70999908447266,102.58999633789062,464500,88.697052001953125
2018-05-24,102.48999786376953,102.87000274658203,102.02999877929688,102.83000183105469,452100,88.90455627441406
2018-05-25,102.73999786376953,103.05999755859375,102.45999908447266,102.68000030517578,359000,88.77485656738281
2018-05-29,102.11000061035156,102.23999786376953,101.13999938964844,101.5999984741211,757600,87.84110260009766
2018-05-30,102.06999969482422,103.20999908447266,102.06999969482422,103,510300,89.05152893066406
2018-05-31,102.88999938964844,102.97000122070312,101.77999877929688,101.87999725341797,636000,88.08321380615234
2018-06-01,102.4000015258789,103.06999969482422,102.1500015258789,102.9000015258789,566300,88.96507263183594
2018-06-04,103.19999694824219,103.51000213623047,103.13999938964844,103.43000030517578,418500,89.42327117919922
2018-06-05,103.47000122070312,103.58999633789062,103.01000213623047,103.5199966430664,451600,89.5010986328125
2018-06-06,103.66000366210938,104.23999786376953,103.4000015258789,104.23999786376953,1602300,90.12358856201172
2018-06-07,104.36000061035156,104.61000061035156,104.04000091552734,104.37000274658203,630200,90.23600769042969
2018-06-08,104.3499984741211,104.87000274658203,104.29000091552734,104.8499984741211,382800,90.65100860595703
2018-06-11,104.87999725341797,105.01000213623047,104.66999816894531,104.73999786376953,419000,90.5558853149414
2018-06-12,104.86000061035156,104.86000061035156,104.47000122070312,104.70999908447266,469600,90.52994537353516
2018-06-13,104.88999938964844,104.97000122070312,104.29000091552734,104.36000061035156,503100,90.22733306884766
2018-06-14,104.75,104.9000015258789,104.2699966430664,104.5,454500,90.34840393066406
2018-06-15,104.19999694824219,104.83000183105469,103.87000274658203,104.81999969482422,573700,90.62504577636719
2018-06-18,104.19999694824219,104.30000305175781,103.80999755859375,104.27999877929688,565500,90.1581802368164
2018-06-19,103.41999816894531,103.77999877929688,103.12000274658203,103.66999816894531,558000,89.63078308105469
2018-06-20,103.9000015258789,103.98999786376953,103.48999786376953,103.69000244140625,415300,89.64808654785156
2018-06-21,103.69000244140625,103.69000244140625,102.97000122070312,103.16999816894531,537400,89.198516845703125
2018-06-22,103.55000305175781,103.75,103.43000030517578,103.48999786376953,338200,89.47516632080078
2018-06-25,103.0999984741211,103.13999938964844,102.05000305175781,102.66999816894531,691700,88.7662124633789
2018-06-26,102.83999633789062,103.05000305175781,102.56999969482422,102.68000030517578,467300,88.77485656738281
2018-06-27,102.81999969482422,103.41000366210938,101.76000213623047,101.77999877929688,533300,87.99674224853516
2018-06-28,100.97000122070312,101.63999938964844,100.69000244140625,101.36000061035156,708600,88.1236801147461
2018-06-29,101.75,102.43000030517578,101.55999755859375,101.62000274658203,496900,88.34971618652344
2018-07-02,101,101.77999877929688,100.80999755859375,101.69999694824219,769600,88.41926574707031
2018-07-03,101.95999908447266,102.33999633789062,101.3499984741211,101.52999877929688,440900,88.27147674560547
2018-07-05,101.94999694824219,102.2699966430664,101.45999908447266,102.2699966430664,643200,88.91484069824219
2018-07-06,102.2699966430664,103.01000213623047,102,102.73999786376953,413500,89.323455810546875
2018-07-09,103.08999633789062,103.7699966430664,103,103.62999725341797,588600,90.09722900390625
2018-07-10,103.9000015258789,104.31999969482422,103.83000183105469,104.26000213623047,512100,90.64495086669922
2018-07-11,103.73999786376953,103.83999633789062,103.25,103.41000366210938,438700,89.905975341796875
2018-07-12,103.91999816894531,104.26000213623047,103.70999908447266,104.12000274658203,407500,90.52325439453125
2018-07-13,104.06999969482422,104.66000366210938,104.06999969482422,104.56999969482422,368800,90.91448211669922
2018-07-16,104.66000366210938,104.66999816894531,104.0199966430664,104.1500015258789,708400,90.54931640625
2018-07-17,104.25,105.08999633789062,104.25,104.95999908447266,420900,91.2535629272461
2018-07-18,105.0199966430664,105.26000213623047,104.91999816894531,105.19999694824219,364800,91.46219635009766
2018-07-19,104.93000030517578,105.30000305175781,104.62000274658203,105.06999969482422,340400,91.349212646484375
2018-07-20,104.93000030517578,105.36000061035156,104.80000305175781,105.1500015258789,330900,91.41875457763672
2018-07-23,105.04000091552734,105.12000274658203,104.77999877929688,105.02999877929688,367400,91.314422607421875
2018-07-24,105.27999877929688,105.62000274658203,104.81999969482422,105.13999938964844,405800,91.41004943847656
2018-07-25,105,106.05999755859375,104.8499984741211,106.02999877929688,389300,92.1838150024414
2018-07-26,106.2300033569336,106.76000213623047,106.2300033569336,106.5,429000,92.59245300292969
2018-07-27,106.61000061035156,106.83000183105469,105.73999786376953,106.08999633789062,404900,92.23601531982422
2018-07-30,106.05000305175781,106.27999877929688,105.44999694824219,105.55000305175781,821400,91.7665023803711
2018-07-31,105.95999908447266,106.52999877929688,105.93000030517578,106.37999725341797,590400,92.4881362915039
2018-08-01,106.1500015258789,106.19000244140625,105.37000274658203,105.61000061035156,539500,91.81868743896484
2018-08-02,105.13999938964844,106.01000213623047,105.04000091552734,105.87999725341797,3585900,92.05342102050781
2018-08-03,106,106.41999816894531,105.98999786376953,106.37999725341797,415200,92.4881362915039
2018-08-06,106.33999633789062,106.77999877929688,106.18000030517578,106.66999816894531,606700,92.740234375
2018-08-07,106.87999725341797,107.18000030517578,106.75,107.05999755859375,519600,93.07933044433594
2018-08-08,107.12999725341797,107.20999908447266,106.81999969482422,107.05999755859375,480400,93.07933044433594
2018-08-09,107.13999938964844,107.20999908447266,106.73999786376953,106.7699966430664,353100,92.82718658447266
2018-08-10,106.27999877929688,106.51000213623047,105.91000366210938,106.16000366210938,395000,92.296844482421875
2018-08-13,106.31999969482422,106.41999816894531,105.5999984741211,105.79000091552734,418400,91.97518157958984
2018-08-14,106.01000213623047,106.80999755859375,106,106.62999725341797,517000,92.705474853515625
2018-08-15,106.12999725341797,106.31999969482422,105.47000122070312,106.20999908447266,678700,92.34033203125
2018-08-16,107.06999969482422,107.72000122070312,107.06999969482422,107.45999908447266,428500,93.427093505859375
2018-08-17,107.29000091552734,108.16999816894531,107.29000091552734,108.0199966430664,380000,93.91395568847656
2018-08-20,108.2300033569336,108.48999786376953,108.20999908447266,108.33000183105469,614800,94.1834716796875
2018-08-21,108.58000183105469,108.9000015258789,108.45999908447266,108.69000244140625,459600,94.4964828491211
2018-08-22,108.5999984741211,108.7699966430664,108.37000274658203,108.45999908447266,438200,94.29651641845703
2018-08-23,108.41000366210938,108.70999908447266,108.16999816894531,108.30000305175781,362300,94.15738677978516
2018-08-24,108.38999938964844,108.8499984741211,108.29000091552734,108.7699966430664,476100,94.56603240966797
2018-08-27,109.08999633789062,109.4800033569336,109.08999633789062,109.36000061035156,530200,95.0790023803711
2018-08-28,109.58000183105469,109.68000030517578,109.19000244140625,109.37999725341797,495200,95.09635925292969
2018-08-29,109.41000366210938,109.79000091552734,109.29000091552734,109.69999694824219,429000,95.37455749511719
2018-08-30,109.51000213623047,109.62999725341797,108.94999694824219,109.16999816894531,419000,94.91377258300781
2018-08-31,109.02999877929688,109.45999908447266,108.9000015258789,109.36000061035156,384400,95.0790023803711
2018-09-04,109.05999755859375,109.27999877929688,108.77999877929688,109.16000366210938,537800,94.90509796142578
2018-09-05,109,109.56999969482422,108.91999816894531,109.5199966430664,418100,95.218048095703125
2018-09-06,109.5199966430664,110.1500015258789,109.43000030517578,110,437400,95.635406494140625
2018-09-07,109.62999725341797,110.12999725341797,109.41000366210938,109.62999725341797,578800,95.31370544433594
2018-09-10,110.08000183105469,110.41999816894531,110.05000305175781,110.13999938964844,545800,95.75711822509766
2018-09-11,110.01000213623047,110.47000122070312,109.72000122070312,110.20999908447266,416200,95.81798553466797
2018-09-12,110.0999984741211,110.47000122070312,109.9800033569336,110.33999633789062,449100,95.93098449707031
2018-09-13,110.61000061035156,110.93000030517578,110.45999908447266,110.81999969482422,420500,96.34832763671875
2018-09-14,110.86000061035156,111,110.5999984741211,110.93000030517578,591800,96.44396209716797
2018-09-17,110.91000366210938,110.94999694824219,110.58999633789062,110.69999694824219,582500,96.243988037109375
2018-09-18,110.86000061035156,111.66000366210938,110.75,111.45999908447266,437300,96.90472412109375
2018-09-19,111.45999908447266,111.77999877929688,111.2300033569336,111.37000274658203,509300,96.82649230957031
2018-09-20,111.77999877929688,112.18000030517578,111.58999633789062,112.08999633789062,474400,97.45244598388672
2018-09-21,112.48999786376953,112.61000061035156,112.3499984741211,112.44999694824219,608800,97.76544189453125
2018-09-24,112.3499984741211,112.3499984741211,111.51000213623047,111.66000366210938,783500,97.07862091064453
2018-09-25,111.9000015258789,111.97000122070312,111.29000091552734,111.37000274658203,659800,96.82649230957031
2018-09-26,110.91999816894531,111.48999786376953,110.48999786376953,110.58000183105469,432800,96.57148742675781
2018-09-27,110.5999984741211,111.11000061035156,110.33000183105469,110.52999877929688,998100,96.52783203125
2018-09-28,110.48999786376953,110.80999755859375,110.43000030517578,110.69999694824219,567900,96.67628479003906
2018-10-01,111.19000244140625,111.41000366210938,110.79000091552734,111.04000091552734,835400,96.97321319580078
2018-10-02,110.98999786376953,111.22000122070312,110.80999755859375,110.94000244140625,814900,96.88587951660156
2018-10-03,111.25,111.41999816894531,110.44999694824219,110.55999755859375,593000,96.55403900146484
2018-10-04,110.44999694824219,110.44999694824219,109.31999969482422,109.91999816894531,897100,95.99510192871094
2018-10-05,109.87000274658203,110.08999633789062,108.79000091552734,109.38999938964844,502700,95.53224182128906
2018-10-08,109.16999816894531,109.77999877929688,108.88999938964844,109.63999938964844,574500,95.75054168701172
2018-10-09,109.44999694824219,109.66000366210938,108.9800033569336,109.11000061035156,454000,95.287689208984375
2018-10-10,108.87999725341797,108.93000030517578,105.93000030517578,106.04000091552734,1244600,92.60663604736328
2018-10-11,105.69999694824219,106.2699966430664,103.31999969482422,103.75,1715300,90.60673522949219
2018-10-12,105.18000030517578,105.3499984741211,103.62000274658203,104.77999877929688,1170200,91.506256103515625
2018-10-15,104.69000244140625,105.5199966430664,104.62000274658203,104.72000122070312,585200,91.45386505126953
2018-10-16,105.16000366210938,106.75,105.12999725341797,106.62000274658203,870500,93.11314392089844
2018-10-17,106.48999786376953,106.75,105.5999984741211,106.5,577300,93.00836181640625
2018-10-18,106.16000366210938,106.44000244140625,104.58000183105469,105.2300033569336,588400,91.89921569824219
2018-10-19,105.30999755859375,105.91999816894531,104.70999908447266,104.94999694824219,629800,91.65471649169922
2018-10-22,105.0999984741211,105.36000061035156,104.44999694824219,104.77999877929688,517600,91.506256103515625
2018-10-23,103.37000274658203,104.63999938964844,102.58000183105469,104.08999633789062,1048400,90.90364074707031
2018-10-24,103.87999725341797,104.19999694824219,101.3499984741211,101.55000305175781,875300,88.6854248046875
2018-10-25,102.0999984741211,103,101.45999908447266,102.44000244140625,886800,89.4626693725586
2018-10-26,101.48999786376953,102.19999694824219,100.12000274658203,101.27999877929688,1408500,88.44963073730469
2018-10-29,102.4800033569336,103.05000305175781,99.93000030517578,101.16000366210938,1309200,88.34484100341797
2018-10-30,101.41999816894531,103.41000366210938,101.30000305175781,103.29000091552734,984800,90.20500183105469
2018-10-31,104.08999633789062,104.62000274658203,103.5999984741211,103.66000366210938,4597100,90.52813720703125
2018-11-01,103.87000274658203,104.98999786376953,103.66000366210938,104.87000274658203,856100,91.5848388671875
2018-11-02,105.66000366210938,105.88999938964844,103.98999786376953,104.83000183105469,1063500,91.5499038696289
2018-11-05,104.93000030517578,105.80000305175781,104.91000366210938,105.58000183105469,1734900,92.20489501953125
2018-11-06,105.45999908447266,106.54000091552734,105.37000274658203,106.4800033569336,1525800,92.990875244140625
2018-11-07,107.23999786376953,108.26000213623047,106.7300033569336,108.19000244140625,2424600,94.48426055908203
2018-11-08,107.94000244140625,108.48999786376953,107.87999725341797,108.37000274658203,748400,94.64146423339844
2018-11-09,108.05000305175781,108.19000244140625,107.20999908447266,107.80000305175781,714100,94.14366912841797
2018-11-12,107.69999694824219,107.79000091552734,106.05999755859375,106.2699966430664,844400,92.8074722290039
2018-11-13,106.51000213623047,107.20999908447266,105.9000015258789,106.20999908447266,948300,92.75506591796875
2018-11-14,106.9000015258789,107.1500015258789,105.16999816894531,105.7300033569336,1224000,92.33589935302734
2018-11-15,105.2300033569336,106.98999786376953,104.5999984741211,106.88999938964844,3069400,93.34895324707031
2018-11-16,106.52999877929688,107.73999786376953,106.36000061035156,107.36000061035156,1023500,93.7593994140625
2018-11-19,107.25,107.44000244140625,105.55999755859375,105.94999694824219,892000,92.52801513671875
2018-11-20,104.8499984741211,105.1500015258789,103.58999633789062,103.91999816894531,1208100,90.75519561767578
2018-11-21,104.29000091552734,104.63999938964844,103.95999908447266,104,1302700,90.82506561279297
2018-11-23,103.4000015258789,104.43000030517578,103.06999969482422,103.91999816894531,293600,90.75519561767578
2018-11-26,104.58000183105469,105.08999633789062,104.23999786376953,104.8499984741211,941300,91.5673828125
2018-11-27,104.4800033569336,105.0199966430664,104.05000305175781,105.01000213623047,901800,91.70711517333984
2018-11-28,105.3499984741211,107.2300033569336,105.19000244140625,107.2300033569336,1301300,93.64588928222656
2018-11-29,107.0999984741211,107.45999908447266,106.54000091552734,106.93000030517578,1005000,93.383880615234375
2018-11-30,106.9000015258789,108.06999969482422,106.9000015258789,107.94999694824219,1034000,94.274658203125
2018-12-03,109.4000015258789,109.5,107.87000274658203,108.55000305175781,1628600,94.79864501953125
2018-12-04,108.41000366210938,108.56999969482422,105.44999694824219,105.5999984741211,1598000,92.22235107421875
2018-12-06,104.37000274658203,105.26000213623047,102.5999984741211,105.25,2172600,91.91669464111328
2018-12-07,105.08000183105469,105.62999725341797,102.66000366210938,103.06999969482422,1378500,90.01287078857422
2018-12-10,103.04000091552734,103.91000366210938,101.37999725341797,103.52999877929688,2225600,90.41459655761719
2018-12-11,104.6500015258789,105.12000274658203,103.05999755859375,103.63999938964844,1454000,90.51067352294922
2018-12-12,104.77999877929688,105.23999786376953,104.12000274658203,104.1500015258789,1612000,90.95604705810547
2018-12-13,104.44000244140625,104.76000213623047,103.61000061035156,104.08000183105469,1236800,90.89494323730469
2018-12-14,103.05999755859375,103.25,101.52999877929688,101.79000091552734,2167200,88.89501953125
2018-12-17,100.83000183105469,100.97000122070312,98.48999786376953,99.05000305175781,2599400,86.99527740478516
2018-12-18,99.86000061035156,100.16999816894531,98.55000305175781,99.1500015258789,2450100,87.08309173583984
2018-12-19,99.160003662109375,100.48999786376953,96.95999908447266,97.62999725341797,2132900,85.74810028076172
2018-12-20,97.18000030517578,97.44999694824219,94.95999908447266,96.01000213623047,5107000,84.32524108886719
2018-12-21,96.30999755859375,97.76000213623047,94.58000183105469,94.76000213623047,3676400,83.22735595703125
2018-12-24,94.29000091552734,94.44000244140625,92.01000213623047,92.08000183105469,2127900,80.87354278564453
2018-12-26,92.44999694824219,95.9000015258789,91.68000030517578,95.87999725341797,3892500,84.21107482910156
2018-12-27,94.7300033569336,97.0199966430664,93.63999938964844,97.0199966430664,3488200,85.21232604980469
2018-12-28,97.48999786376953,98.19000244140625,96.45999908447266,96.970001220703125,4494800,85.16840362548828
2018-12-31,97.44000244140625,97.95999908447266,97.01000213623047,97.94999694824219,3263400,86.02913665771484
2019-01-02,96.5199966430664,97.660003662109375,96.37000274658203,97.31999969482422,1892500,85.4758071899414
2019-01-03,96.8499984741211,96.91999816894531,94.98999786376953,95.1500015258789,1680000,83.569915771484375
2019-01-04,96.279998779296875,98.16999816894531,96.16999816894531,97.8499984741211,1109200,85.9413070678711
2019-01-07,97.8499984741211,99.06999969482422,97.44000244140625,98.279998779296875,1570000,86.3189697265625
2019-01-08,99.31999969482422,99.62000274658203,98.41999816894531,99.410003662109375,1366700,87.31147003173828
2019-01-09,99.75,100.11000061035156,99.25,99.69000244140625,1283200,87.557373046875
2019-01-10,99.20999908447266,100.44999694824219,99.05000305175781,100.38999938964844,852800,88.17218780517578
2019-01-11,99.87999725341797,100.29000091552734,99.63999938964844,100.26000213623047,1483700,88.05802154541016
2019-01-14,99.62000274658203,100.08000183105469,99.4800033569336,99.779998779296875,1707100,87.636444091796875
2019-01-15,99.80000305175781,100.55000305175781,99.75,100.45999908447266,980600,88.2336654663086
2019-01-16,100.5199966430664,100.80000305175781,100.4000015258789,100.51000213623047,1117900,88.27757263183594
2019-01-17,100.22000122070312,101.80999755859375,100.0199966430664,101.47000122070312,1113800,89.1207504272461
2019-01-18,102.26000213623047,103.29000091552734,102.13999938964844,103.0999984741211,1444200,90.5523452758789
2019-01-22,102.51000213623047,102.5999984741211,101.26000213623047,101.9000015258789,2347300,89.49839782714844
2019-01-23,102.26000213623047,102.62999725341797,101.11000061035156,102.08999633789062,811500,89.66529846191406
2019-01-24,102.20999908447266,102.44999694824219,101.75,102.38999938964844,797200,89.92878723144531
2019-01-25,103.0999984741211,103.51000213623047,102.76000213623047,102.94000244140625,872600,90.41184997558594
2019-01-28,102.12000274658203,102.30999755859375,101.56999969482422,102.30999755859375,2051100,89.8584976196289
2019-01-29,102.43000030517578,102.80999755859375,102.18000030517578,102.61000061035156,895700,90.12199401855469
2019-01-30,103.0999984741211,104.02999877929688,102.58999633789062,103.66000366210938,1147000,91.04423522949219
2019-01-31,103.30999755859375,104.33000183105469,103.16000366210938,104.13999938964844,1153500,91.46577453613281
2019-02-01,104.23999786376953,104.30000305175781,103.54000091552734,103.91999816894531,1409300,91.2725830078125
2019-02-04,103.94999694824219,104.77999877929688,103.62999725341797,104.77999877929688,1170600,92.02788543701172
